code,barcode2,name,unit
6941025161878,,ปากกาตัดเส้นสีดำ0.05 M&G *12ด,กล่อง
47464012443,072512197714,ปากกาเจล Energel 1.0มม.*สีแดง*12ด,กล่อง
28851907254012,,ปากกาเน้นข้อความควอนตั้มGH760 ชมพู *12ด,กล่อง
FAH64001478,4742048,คลิปบอร์ดพลาสติกA5 H-002 *12ช,กล่อง
4743146,,สมุดโน๊ตเส้นตาราง NJP1532 *12ล,แพ็ค
8854888010765,,ปากกาMAPLES MP334/ดำ *50ด,กระปุก
18851907077911,,สมุดวาดเขียนลายรังผึ้ง MastarArt  J.101 (12เล่ม/แพ็ค),โหล
47465015597,,แฟ้มซองกระดุม MT A4 KT-OS08-1 (12ชิ้น/แพ็ค),แพ็ค
28851907263830,,ปากกาน้ำเงินดริฟท์ เอ็กเซ็กคูทีฟตราช้าง0.7 *12ด,กล่อง
4743723,,ปากกาลูกลื่น 0.5 OG-573A น้ำเงิน *12ด,แพ็ค
FAH64002442,8851773043907,"เทปใสเดลต้า3/4""(18mmx33m.) *8ม",แพ็ค
FAH64006579,8850185001505,ผ้าก๊อซ 3x3รถพยาบาล *10ช.,กล่อง
FAH64005367,4743730,ก้านลูกโป่ง คละสี (100ก้าน/ห่อ),ห่อ
9555684638694,,ปากกาลูกลื่นเฟเบอร์0.5 RX5 สีแดง *30ด,กระปุก
FAH64000134,4740618,เนื้อในแฟ้มประวัติพนักงานส่วนตำบล(สีเขียว) (100เล่ม/แพ็ค),แพ็ค
FAH64001162,4711734822504,คลิปดำ SDI 25mm. 0225(111) (12กล่อง),กล่อง
47465013287,28851907285238,ปากกาควอนตั้มเจล*คลาวด์ดี้*แดง*40pc,กล่อง
FAH64001511,4742414,SDIลวดเสียบเหลี่ยม No.1(50pcs) *10ก,แพ็ค
4746617237,,แฟ้มกระดุมF4คละลาย CCF004 *12ช,แพ็ค
4741348,,ไดอารี่ DZ925 *10ล,แพ็ค
47465015425,,คลิปหนีบดำ 2ขา 19มม. HK-115*12ก,แพ็ค
6947503725693,,ไส้ปากกาเจล M&G AGR67017 1.0 แดง (20ชิ้น/กล่อง),กล่อง
6941025161915,,ปากกาตัดเส้นสีดำ0.4 M&G *12ด,กล่อง
FAH64000983,30051135208282,กรรไกร 3M 7นิ้ว CAT.1407 (6ชิ้น/กล่อง),กล่อง
8809419815371,,JAVAปากกาNaong 0.38mm. ชมพู *12ด,กล่อง
4746820626,,ดินน้ำมันยากิย่าใบไม้เล็ก10กรัม (12ก้อน/แพ็ค),แพ็ค
FAH64008779,610520173037,DLยางลบ E7536  *45ก,กล่อง
47465013019,,มาลัยรูปห้อยคอ คละสี*ยกแพ็ค,แพ็ค
4746923070,18851907172555,ลวดเสียบกระดาษแบบกลม Elephant No.1(12กล่อง/แพ็ค),แพ็ค
6941682601144,,L&Pเทปลบคำผิดแพ็ค4 LPC01 *6,ห่อ
4746820897,18851907305991,ดินสอดำแฟนซี มาสเตอร์อาร์ต 2B Sweet Cat No.4 (12กล่อง/แพ็ค),แพ็ค
4746617478,8851907304362,ควอนตั้ม ปากกาสเก็ตแคคตัส *50,กระปุก
47465015856,8802203062234,ปากกาลูกลื่น G Stream 0.5 Dong-A แดง*12pcs,กล่อง
FAH64000086,4740135,บิลเงินสด Flamingo No.0 (10เล่ม/แพ็ค),แพ็ค
28851907194905,,เรนาซองซ์ปากกาไมโครสเกล0.2 *12ด,กล่อง
4746718954,,แฟ้มซองกระดุมF4 MT CG-OS07 (12ชิ้น/แพ็ค),โหล
FAH64007892,8887549622786,ถ่านAAA พานาโซนิคแพ็ค4 *15พ,กล่อง
FAH64001184,4711734921009,ลวดเย็บกระดาษ SDI 23/10 1210 (10กล่อง),กล่อง
4741724,,ดินสอดำ2B เฟเบอร์ *72ด.,แพ็ค
FAH64000205,4741885,หนังสือมอบอำนาจ *20ล,แพ็ค
47464012134,6930126732766,ปากกา Faster ลูกลื่น 0.5มม. CX511 หมึกแดง (12ด้าม/กล่อง),กล่อง
47465015345,8851907295844,ปากกาลูกลื่น ควอนตั้ม 007Pearl หมึกน้ำเงิน 0.7มม. ด้ามคละสี (50ด้าม/กระบอก),กระบอก
4746718873,,"เทปกระดาษกาวย่น LOUIS #M245 1"" X 20Y*12ชิ้น",แพ็ค
4746922572,8859423806827,จานเมลามีน 9นิ้ว PN87090 (6ใบ/แพ็ค),แพ็ค
18851907030930,,พู่กัน Master Art จิตรกรน้อย กลม เบอร์ 5 10ด้าม/แพ็ค,ถุง
6973083725518,,ดินสอไม้*HB*12แท่ง*C007,กล่อง
9556089007719,,ปากกาน้ำเงิน0.5(เขียว) GRIP X P5 *10ด,กล่อง
4746923072,28851907310503,ปากกาลบคำผิด elfen PASTELA 4ml. (12ชิ้น/กล่อง),แพ็ค
4746923403,4007817314548,ปากกาไฮไลท์สเต็ดเล่อร์ ม่วง *10ด,กล่อง
8851023006720,,ปากกาเพ้นท์เข็ม SAKURA ขาว(EF) *12ด,แพ็ค
4746923047,8854246004252,ปากกาไวท์บอร์ด โมนามิ จัมโบ้หัวกลม หมึกน้ำเงิน (12ด้าม/กล่อง),กล่อง
47465014986,,แฟ้มกระดุมF4 BR KRF004 (12ชิ้น/แพ็ค),แพ็ค
FAH64001576,4742997,กระดาษโปสเตอร์แข็งคละสี *50ผ,ห่อ
47465014988,,แฟ้มกระดุม A4 KRF003*แพ็ค12,แพ็ค
47466017026,8802203061671,ปากกา DONG-A ลูกลื่น MY-Gel Q หมึกน้ำเงิน (12ด้าม/กล่อง),กล่อง
FAH64008822,8851938902889,แปรงสีฟัน วิคตอรี่นอมอล *12ด,แพ็ค
4746719993,8851354893365,ปากกาเน้นข้อความ SOFTY AL-303 GREEN (10ด้าม/กล่อง),กล่อง
47464011887,,ปากกาลูกลื่น153*การ์ตูน0.5*ส้มสปร์คกลิ้ง*12ด.,แพ็ค
FAH64006555,38850304013182,ทรานสพอร์เทปแต่งแผลชนิดใส Nexcare ขนาด 1/2นิ้วx10หลา (24ม้วน/กล่อง),กล่อง
47466016859,,ธงธรรมจักร 50x75cm. *10,แพ็ค
FAH64000231,4742829,สมุดบัญชี2AปกPVC สีสดคละสี*6ล,แพ็ค
4746821002,18851907276017,ดินสอดำHB มาสเตอร์อาร์ต Ribbon (12กล่อง/แพ็ค),แพ็ค
4740125,,สมุดโน๊ตปกแข็ง HN9101 *6ล,แพ็ค
18851907277618,,สมุดริมลวดตราช้างWPP-122T พีช *10ล,แพ็ค
FAH64000969,28851907226774,"กรรไกรเด็ก ตราช้าง 4""3/4นิ้ว ลายนกเงือก (12ชิ้น/กล่อง)",กล่อง
4746617634,,AA สมุดนักเรียน สพฐ เส้นตาราง 40แผ่น (24เล่ม/แพ็ค),แพ็ค
4746720093,8850672230128,พลาสเตอร์ปิดแผล ไทเกอร์พล๊าส ชนิดผ้ายืด (100แผ่น/กล่อง),กล่อง
47464011151,8935001884989,ปากกา Flexoffice หมึกน้ำมัน 0.7มม. FO-024 หมึกแดง (12ด้าม/กล่อง),กล่อง
6920024552993,,ปากกาโรลเลอร์0.5Faster cx716ดำ *12ด,กล่อง
4740200,,พู่กันกลม ไทยแหลมทอง #9 *6ด,แพ็ค
4746922471,18851907312463,ดินสอสีไม้ระบายน้ำ Master Art 24สี (12กล่อง/แพ็ค),แพ็ค
47464012541,,เอลเฟ่นคัตเตอร์9mm-1*6อัน,แพ็ค
8851552201641,,ปากกาเคมี2หัว Horse สีเขียวแก่ (12ด้าม/กล่อง),กล่อง
4746821425,18851907326323,ดินสอดำ Quantum 2B QP-960 (12กล่อง/แพ็ค),แพ็ค
FAH64006660,8859262300050,เบตาดีน 15cc. *12ข,แพ็ค
4746923397,06931100542838,ปากกาเจล Glide 0.5 FASTER cx724 Blue ink (24ด้าม/กล่อง),กล่อง
9555684652294,,ปากกาน้ำเงิน0.7CX PLUS เฟเบอร์ *10ด,กล่อง
18851907272538,,ดินสอดำ2Bมาสเตอร์อาร์ต*แฟนซีHappy Life*12ก.,แพ็ค
13154140693005,,กรรไกร Maped Sensoft3D 5นิ้ว CB06930015 (12ชิ้น/กล่อง),กล่อง
FAH64000898,16921734900132,ลวดเย็บกระดาษ deli 23/13 No.0013 (5กล่อง/แพ็ค),แพ็ค
47464011795,,ฟุตเหล็กORCA 8 นิ้ว *12ช.,แพ็ค
4743210,,สมุดปกอ่อนA5 snoopy SPYFGT14 *12ล,แพ็ค
4746820330,,ชามใบบัวเมลามีน6นิ้ว สีชมพู (12ใบ/แพ็ค),แพ็ค
8809061706812,,JAVA ปากกาลูกลื่นน้ำเงิน 0.7mm.*12,กล่อง
8809061708786,,ปากกาลูกลื่นดำ0.38mm.JAVA *12ด,กล่อง
47466016667,,ไม้บรรทัดอลูมิเนียม 6นิ้ว Hawk HK-AL15 *12 ชิ้น,แพ็ค
8851907286545,,ควอนตั้ม*ปากกาสเก็ต*พิกซี่*0.7*น.ง.*50ด้าม,กล่อง
8851907284497,,ดินสอดำ Quantum HB QP-940 (50ด้าม/กระบอก),กระบอก
18851907148741,,48741 ปากกาเจลโล่พลัส 0.7 สีแดง*12ด*ควอนตั้ม,แพ็ค
FAH64006936,4742156,แฟ้มซองกระดุมขยายข้างF309 คละสี *12ช,แพ็ค
47464012038,,สมุดบัญชี*DPDN-415-01Aคละสี*3ล.,แพ็ค
47465015427,,คลิปหนีบดำ 2ขา 25มม. HK-114*12ก,แพ็ค
4746923009,5586400018449,ซองซิป Bx B6 No.HX-3623  (10ใบ/แพ็ค),แพ็ค
47465015854,8802203062227,ปากกาลูกลื่น G Stream 0.5 Dong-A น้ำเงิน*12ด้าม,กล่อง
4746617688,8851928863114,เทปปิดกล่อง Otter 48mmx45y สีใส *6,แพ็ค
47466016637,8851907265335,แฟ้มซองกระดุม Elephant 425F ส้ม (12ชิ้น/แพ็ค),แพ็ค
9555684638069,,ปากกาลูกลื่น1423/สีน้ำเงิน0.5เฟเบอร์ *30ด,กระปุก
47464012573,6948910000755,ปากกาลูกลื่น0.7 Vinson F5*36ด,ชิ้น
4746720086,,แฟ้มกระดุมF4 BR SGF005 คละลาย (12ชิ้น/แพ็ค),แพ็ค
18851907271036,,ปากกาน้ำเงินดริฟท์ บลอสซั่ม0.7 *10ด,แพ็ค
FAH64001406,4741562,กรรไกร KTV 7นิ้ว NO.907 (12ชิ้น/กล่อง),กล่อง
28851907272733,,ควอนตั้ม*ปากกาเน้นข้อความ*qh790,กล่อง
8809419814299,,JAVA เน้นข้อความ ชุด6สีพาสเทล *12ช,กล่อง
FAH64003043,8856602047835,สายคล้องคอสีม่วงSTR05 *100ส,แพ็ค
47465015725,6933631547962,ไส้ปากกาเจลกดลบได้ น้ำเงิน 0.5 M&G AKR67104*20pcs,กล่อง
FAH64000041,28851907146829,ตราช้างลวดเย็บ No.T-13 *10 ก,แพ็ค
47465014110,,ลวดขาว No.24*10มัด,มัด
8996028103897,,ปากกาลูกลื่นเจล Soft NX Plus0.38 แดง *12,กล่อง
9555684634368,,ปากกาลูกลื่น0.5แดงGrip X5 เฟเบอร์ *10ด,กล่อง
47465015852,8802203062197,ปากกาลูกลื่น G Stream 0.5 Dong-A ดำ*12pcs,กล่อง
